itemname,price,type,count
Enemy Sense,4, Mod,14
Enemy Sense,5, Mod,3
Enemy Sense,6, Mod,1
Enemy Sense,10, Mod,1
Energy Amplifier,6, Mod,3
Energy Amplifier,7, Mod,3
Energy Amplifier,15, Mod,1
Energy Channel,1, Mod,4
Energy Channel,3, Mod,2
Energy Channel,5, Mod,3
Energy Channel,10, Mod,2
Energy Channel,12, Mod,1
Energy Channel,15, Mod,20
Energy Conversion,30, Mod,1
Energy Conversion,40, Mod,3
Energy Conversion,50, Mod,3
Energy Conversion,55, Mod,4
Energy Conversion,59, Mod,1
Energy Conversion,60, Mod,9
Energy Conversion,64, Mod,2
Energy Conversion,65, Mod,1
Energy Conversion,67, Mod,2
Energy Conversion,68, Mod,1
Energy Conversion,69, Mod,1
Energy Conversion,70, Mod,8
Energy Conversion,75, Mod,2
Energy Conversion,170, Mod,1
Energy Inversion,4, Mod,1
Energy Inversion,5, Mod,2
Energy Inversion,10, Mod,7
Energy Siphon,5, Mod,1
Energy Siphon,7, Mod,2
Energy Siphon,8, Mod,13
Energy Siphon,9, Mod,13
Energy Siphon,10, Mod,80
Energy Siphon,11, Mod,3
Energy Siphon,12, Mod,12
Energy Siphon,13, Mod,7
Energy Siphon,14, Mod,9
Energy Siphon,15, Mod,19
Energy Siphon,18, Mod,2
Energy Siphon,19, Mod,1
Energy Siphon,20, Mod,12
Energy Siphon,23, Mod,1
Energy Siphon,25, Mod,3
Energy Siphon,30, Mod,1
Energy Siphon,60, Mod,1
Enhanced Durability,5, Mod,1
Enhanced Durability,15, Mod,6
Enhanced Durability,20, Mod,6
Enhanced Durability,24, Mod,1
Enhanced Durability,28, Mod,2
Enhanced Durability,29, Mod,1
Enhanced Durability,30, Mod,5
Enhanced Durability,35, Mod,1
Entropy Burst,9, Mod,1
Entropy Burst,10, Mod,2
Entropy Burst,12, Mod,1
Entropy Burst,15, Mod,1
Entropy Flight,10, Mod,1
Entropy Flight,12, Mod,1
Entropy Flight,15, Mod,1
Entropy Spike,10, Mod,1
Entropy Spike,12, Mod,1
Entropy Spike,15, Mod,1
Equilibrium,5, Mod,2
Equilibrium,6, Mod,3
Equilibrium,7, Mod,3
Equilibrium,8, Mod,5
Equilibrium,9, Mod,3
Equilibrium,10, Mod,10
Equilibrium,15, Mod,1
Equilibrium,40, Mod,1
Equilibrium,90, Mod,1
Equilibrium,135, Mod,1
Equilibrium,150, Mod,2
Eroding Blight,10, Mod,40
Eroding Blight,13, Mod,1
Eroding Blight,20, Mod,80
Escape Velocity,10, Mod,2
Escape Velocity,15, Mod,1
Escape Velocity,20, Mod,1
Esprit Vauban Helmet,50, Arcane Helmet,2
Esprit Vauban Helmet,60, Arcane Helmet,2
Esprit Vauban Helmet,85, Arcane Helmet,1
Esprit Vauban Helmet,100, Arcane Helmet,2
Esprit Vauban Helmet,110, Arcane Helmet,1
Esprit Vauban Helmet,150, Arcane Helmet,2
Esprit Vauban Helmet,200, Arcane Helmet,1
Essence Loki Helmet,50, Arcane Helmet,1
Essence Loki Helmet,60, Arcane Helmet,1
Essence Loki Helmet,100, Arcane Helmet,2
Essence Loki Helmet,150, Arcane Helmet,3
Essence Loki Helmet,175, Arcane Helmet,1
Essence Loki Helmet,180, Arcane Helmet,2
Essence Loki Helmet,200, Arcane Helmet,2
Essence Loki Helmet,219, Arcane Helmet,1
Essence Loki Helmet,220, Arcane Helmet,1
Essence Loki Helmet,230, Arcane Helmet,2
Essence Loki Helmet,250, Arcane Helmet,9
Eternal War,9, Mod,3
Eternal War,10, Mod,21
Eternal War,11, Mod,1
Eternal War,12, Mod,7
Eternal War,13, Mod,1
Eternal War,14, Mod,2
Eternal War,15, Mod,3
Expel Grineer,5, Mod,2
Expel Infested,2, Mod,10
Expel Infested,3, Mod,37
Explosive Demise,12, Mod,1000
Explosive Legerdemain,12, Mod,1
Explosive Legerdemain,15, Mod,1
Extend,4, Mod,7
Exterminate II,1, Void Key,32
Exterminate II,2, Void Key,1
Exterminate III,2, Void Key,5
Exterminate III,3, Void Key,2
Exterminate IV,2, Void Key,100
Exterminate IV,6, Void Key,1
Fang Prime Blade,1, Blueprint,7
Fang Prime Blade,2, Blueprint,42
Fang Prime Blade,3, Blueprint,13
Fang Prime Blade,4, Blueprint,5
Fang Prime Blade,5, Blueprint,16
Fang Prime Blade,10, Blueprint,15
Fang Prime Blade,20, Blueprint,1
Fang Prime Blueprint,1, Blueprint,5
Fang Prime Blueprint,2, Blueprint,23
Fang Prime Blueprint,3, Blueprint,16
Fang Prime Blueprint,4, Blueprint,1
Fang Prime Blueprint,5, Blueprint,10
Fang Prime Blueprint,8, Blueprint,1
Fang Prime Blueprint,10, Blueprint,13
Fang Prime Handle,10, Blueprint,2
Fang Prime Handle,13, Blueprint,1
Fang Prime Handle,14, Blueprint,3
Fang Prime Handle,15, Blueprint,24
Fang Prime Handle,16, Blueprint,2
Fang Prime Handle,17, Blueprint,8
Fang Prime Handle,18, Blueprint,10
Fang Prime Handle,19, Blueprint,14
Fang Prime Handle,20, Blueprint,57
Fang Prime Handle,21, Blueprint,3
Fang Prime Handle,22, Blueprint,3
Fang Prime Handle,24, Blueprint,2
Fang Prime Handle,25, Blueprint,9
Fang Prime Handle,30, Blueprint,2
Fang Prime Set,18, Set,1
Fang Prime Set,20, Set,1
Fang Prime Set,30, Set,4
Fang Prime Set,35, Set,9
Fang Prime Set,38, Set,2
Fang Prime Set,39, Set,1
Fang Prime Set,40, Set,14
Fang Prime Set,42, Set,1
Fang Prime Set,45, Set,6
Fang Prime Set,47, Set,1
Fang Prime Set,50, Set,4
Fanged Fusillade,70, Mod,1
Fanged Fusillade,75, Mod,1
Fanged Fusillade,80, Mod,1
Fanged Fusillade,100, Mod,6
Fanged Fusillade,105, Mod,1
Fanged Fusillade,110, Mod,2
Fanged Fusillade,111, Mod,5
Fanged Fusillade,115, Mod,3
Fanged Fusillade,120, Mod,20
Fanged Fusillade,125, Mod,4
Fanged Fusillade,127, Mod,3
Fanged Fusillade,130, Mod,9
Fanged Fusillade,133, Mod,3
Fanged Fusillade,134, Mod,1
Fanged Fusillade,135, Mod,11
Fanged Fusillade,140, Mod,2
Fanged Fusillade,150, Mod,8
Fanged Fusillade,160, Mod,2
Fanged Fusillade,169, Mod,1
Fanged Fusillade,170, Mod,3
Fanged Fusillade,172, Mod,4
Fanged Fusillade,175, Mod,4
Fanged Fusillade,190, Mod,3
Fanged Fusillade,195, Mod,1
Fanged Fusillade,200, Mod,7
Fast Deflection,2, Mod,6
Fast Deflection,4, Mod,23
Fast Deflection (Kubrow),5, Mod,1
Fatal Acceleration,2, Mod,2
Fatal Acceleration,4, Mod,19
Fatal Acceleration,10, Mod,1
Ferocity,4, Mod,4
Ferocity,9, Mod,1
Ferocity,15, Mod,1
Fever Strike,5, Mod,13
Fever Strike,6, Mod,1
Fever Strike,7, Mod,1
Fever Strike,8, Mod,7
Fever Strike,9, Mod,1
Fever Strike,10, Mod,8
Fever Strike,15, Mod,2
Final Act,17, Mod,1
Final Harbinger,1, Mod,120
Final Harbinger,80, Mod,1
Final Harbinger,100, Mod,3
Final Harbinger,120, Mod,4
Final Harbinger,130, Mod,1
Final Harbinger,137, Mod,1
Final Harbinger,139, Mod,1
Final Harbinger,140, Mod,4
Final Harbinger,145, Mod,3
Final Harbinger,147, Mod,1
Final Harbinger,150, Mod,5
Final Harbinger,155, Mod,2
Final Harbinger,160, Mod,1
Final Harbinger,170, Mod,3
Final Harbinger,185, Mod,2
Final Harbinger,190, Mod,1
Final Harbinger,195, Mod,2
Final Harbinger,200, Mod,4
Final Harbinger,220, Mod,1
Final Harbinger,250, Mod,1
Final Harbinger,260, Mod,1
Final Harbinger,300, Mod,1
Final Harbinger,595, Mod,1
Finishing Touch,1, Mod,4
Fire Fright,9, Mod,1
Fire Fright,10, Mod,42
Fire Fright,13, Mod,2
Fire Fright,15, Mod,1
Fire Fright,20, Mod,80
Fireball Frenzy,10, Mod,42
Fireball Frenzy,13, Mod,2
Fireball Frenzy,15, Mod,1
Fireball Frenzy,20, Mod,80
Fireball Frenzy,50, Mod,1
Fired Up,2, Mod,3
Fired Up,3, Mod,2
Fired Up,5, Mod,20
Fired Up,10, Mod,10
Firequake,8, Mod,1
Firequake,9, Mod,1
Firequake,10, Mod,56
Firequake,12, Mod,2
Firequake,13, Mod,1
Firequake,14, Mod,1
Firequake,15, Mod,1
Firequake,20, Mod,80
Firequake,50, Mod,1
Firestorm,2, Mod,2
Firestorm,4, Mod,6
Firestorm,5, Mod,17
Firestorm,6, Mod,1
Firestorm,7, Mod,7
Firestorm,8, Mod,4
Firestorm,9, Mod,14
Firestorm,10, Mod,9
Firestorm,15, Mod,5
Firewalker,12, Mod,1
Firewalker,15, Mod,1
Firewalker,19, Mod,3
Firewalker,20, Mod,4
Firewalker,25, Mod,1
Firewalker,29, Mod,1
Firewalker,30, Mod,2
Firewalker,40, Mod,2
Firewalker,50, Mod,1
Flailing Branch,2, Mod,32
Flailing Branch,3, Mod,1
Flailing Branch,4, Mod,13
Flailing Branch,5, Mod,11
Flailing Branch,7, Mod,3
Flailing Branch,9, Mod,1
Flailing Branch,10, Mod,3
Flak Shot,8, Mod,1000
Fleeting Expertise,18, Mod,1
Fleeting Expertise,19, Mod,1
Fleeting Expertise,20, Mod,7
Fleeting Expertise,22, Mod,2
Fleeting Expertise,23, Mod,4
Fleeting Expertise,24, Mod,4
Fleeting Expertise,25, Mod,20
Fleeting Expertise,26, Mod,1
Fleeting Expertise,27, Mod,3
Fleeting Expertise,28, Mod,11
Fleeting Expertise,29, Mod,15
Fleeting Expertise,30, Mod,31
Fleeting Expertise,32, Mod,3
Fleeting Expertise,33, Mod,5
Fleeting Expertise,34, Mod,4
Fleeting Expertise,35, Mod,26
Fleeting Expertise,37, Mod,1
Fleeting Expertise,38, Mod,5
Fleeting Expertise,39, Mod,8
Fleeting Expertise,40, Mod,31
Fleeting Expertise,42, Mod,1
Fleeting Expertise,44, Mod,2
Fleeting Expertise,45, Mod,20
Fleeting Expertise,50, Mod,12
Fleeting Expertise,60, Mod,4
Fleeting Expertise,65, Mod,2
Fleeting Expertise,70, Mod,3
Fleeting Expertise,75, Mod,4
Fleeting Expertise,95, Mod,1
Flow,1, Mod,1
Flow,2, Mod,37
Flow,3, Mod,56
Flow,4, Mod,12
Flow,5, Mod,55
Flow,8, Mod,2
Flow,9, Mod,1
Flow,10, Mod,4
Flow,15, Mod,1
Flux Nova Helmet,45, Arcane Helmet,1
Flux Nova Helmet,50, Arcane Helmet,3
Flux Nova Helmet,60, Arcane Helmet,1
Flux Nova Helmet,75, Arcane Helmet,2
Focus Energy,2, Mod,1
Focus Energy,3, Mod,9
Focus Energy,4, Mod,16
Focus Energy,5, Mod,5
Focus Energy,7, Mod,5
Focus Energy,9, Mod,2
Focus Energy,10, Mod,3
Focus Energy,15, Mod,1
Focused Acceleration,6, Mod,1
Focused Acceleration,7, Mod,1
Focused Acceleration,12, Mod,1
Focused Defense,3, Mod,1
Focused Defense,5, Mod,57
Follow Through,12, Mod,1000
Fortitude,2, Mod,1
Fortitude,3, Mod,9
Fortitude,4, Mod,9
Fortitude,10, Mod,3
Fortitude,20, Mod,3
Four Riders,12, Mod,1
Four Riders,15, Mod,6
Four Riders,20, Mod,12
Four Riders,25, Mod,4
Four Riders,27, Mod,1
Four Riders,28, Mod,1
Four Riders,30, Mod,11
Four Riders,35, Mod,4
Four Riders,49, Mod,1
Four Riders,150, Mod,1
Four Riders,300, Mod,1
Fracturing Crush,10, Mod,2
Fracturing Crush,11, Mod,1
Fracturing Crush,12, Mod,2
Fracturing Crush,13, Mod,1
Fracturing Crush,14, Mod,1
Fracturing Crush,15, Mod,1
Fracturing Wind,2, Mod,5
Fracturing Wind,20, Mod,1
Frail Momentum,2, Mod,1
Frail Momentum,3, Mod,5
Frail Momentum,4, Mod,9
Frail Momentum,5, Mod,10
Freeze Force,10, Mod,14
Freeze Force,14, Mod,1
Freeze Force,15, Mod,1
Frigid Blast,3, Mod,1
Frigid Blast,5, Mod,34
Frigid Blast,6, Mod,1
Frigid Blast,7, Mod,3
Frigid Blast,9, Mod,1
Frigid Blast,10, Mod,4
Frigid Blast,20, Mod,1
Frost Prime Blueprint,90, Blueprint,1
Frost Prime Blueprint,100, Blueprint,1
Frost Prime Blueprint,150, Blueprint,2
Frost Prime Blueprint,160, Blueprint,1
Frost Prime Blueprint,200, Blueprint,8
Frost Prime Blueprint,220, Blueprint,1
Frost Prime Blueprint,235, Blueprint,1
Frost Prime Blueprint,240, Blueprint,1
Frost Prime Blueprint,250, Blueprint,7
Frost Prime Blueprint,270, Blueprint,9
Frost Prime Blueprint,275, Blueprint,6
Frost Prime Blueprint,280, Blueprint,7
Frost Prime Blueprint,285, Blueprint,2
Frost Prime Blueprint,289, Blueprint,1
Frost Prime Blueprint,290, Blueprint,6
Frost Prime Blueprint,295, Blueprint,1
Frost Prime Blueprint,300, Blueprint,25
Frost Prime Blueprint,325, Blueprint,1
Frost Prime Blueprint,350, Blueprint,4
Frost Prime Blueprint,375, Blueprint,1
Frost Prime Blueprint,390, Blueprint,1
Frost Prime Blueprint,400, Blueprint,4
Frost Prime Chassis,70, Blueprint,10
Frost Prime Chassis,74, Blueprint,2
Frost Prime Chassis,75, Blueprint,5
Frost Prime Chassis,80, Blueprint,6
Frost Prime Chassis,84, Blueprint,1
Frost Prime Chassis,85, Blueprint,13
Frost Prime Chassis,89, Blueprint,1
Frost Prime Chassis,90, Blueprint,19
Frost Prime Chassis,95, Blueprint,5
Frost Prime Chassis,97, Blueprint,1
Frost Prime Chassis,98, Blueprint,1
Frost Prime Chassis,99, Blueprint,4
Frost Prime Chassis,100, Blueprint,12
Frost Prime Chassis,110, Blueprint,1
Frost Prime Chassis,130, Blueprint,4
Frost Prime Chassis,150, Blueprint,1
Frost Prime Chassis,200, Blueprint,1
Frost Prime Helmet,29, Blueprint,10
Frost Prime Helmet,30, Blueprint,17
Frost Prime Helmet,34, Blueprint,1
Frost Prime Helmet,35, Blueprint,7
Frost Prime Helmet,39, Blueprint,5
Frost Prime Helmet,40, Blueprint,36
Frost Prime Helmet,42, Blueprint,2
Frost Prime Helmet,44, Blueprint,1
Frost Prime Helmet,45, Blueprint,20
Frost Prime Helmet,50, Blueprint,9
Frost Prime Helmet,60, Blueprint,1
Frost Prime Helmet,80, Blueprint,1
Frost Prime Helmet,100, Blueprint,9
Frost Prime Set,1, Set,700
Frost Prime Set,320, Set,1
Frost Prime Set,330, Set,1
Frost Prime Set,400, Set,2
Frost Prime Set,450, Set,2
Frost Prime Set,500, Set,13
Frost Prime Set,520, Set,1
Frost Prime Set,545, Set,2
Frost Prime Set,550, Set,15
Frost Prime Set,555, Set,1
Frost Prime Set,560, Set,4
Frost Prime Set,570, Set,1
Frost Prime Set,575, Set,5
Frost Prime Set,580, Set,4
Frost Prime Set,585, Set,6
Frost Prime Set,589, Set,1
Frost Prime Set,590, Set,18
Frost Prime Set,595, Set,6
Frost Prime Set,599, Set,6
Frost Prime Set,600, Set,27
Frost Prime Set,620, Set,4
Frost Prime Set,625, Set,2
Frost Prime Set,629, Set,1
Frost Prime Set,640, Set,2
Frost Prime Set,650, Set,5
Frost Prime Set,699, Set,1
Frost Prime Set,700, Set,9
Frost Prime Set,735, Set,4
Frost Prime Set,750, Set,1
Frost Prime Set,760, Set,1
Frost Prime Set,800, Set,17
Frost Prime Set,875, Set,4
Frost Prime Set,999, Set,1
Frost Prime Systems,25, Blueprint,1
Frost Prime Systems,45, Blueprint,2
Frost Prime Systems,74, Blueprint,1
Frost Prime Systems,75, Blueprint,3
Frost Prime Systems,100, Blueprint,1
Frost Prime Systems,110, Blueprint,4
Frost Prime Systems,115, Blueprint,4
Frost Prime Systems,119, Blueprint,2
Frost Prime Systems,120, Blueprint,2
Frost Prime Systems,125, Blueprint,4
Frost Prime Systems,130, Blueprint,5
Frost Prime Systems,140, Blueprint,12
Frost Prime Systems,149, Blueprint,1
Frost Prime Systems,150, Blueprint,21
Frost Prime Systems,155, Blueprint,2
Frost Prime Systems,159, Blueprint,3
Frost Prime Systems,160, Blueprint,1
Frost Prime Systems,165, Blueprint,1
Frost Prime Systems,170, Blueprint,10
Frost Prime Systems,175, Blueprint,2
Frost Prime Systems,200, Blueprint,6
Frostbite,3, Mod,2
Frostbite,4, Mod,2
Frostbite,5, Mod,20
Frostbite,6, Mod,1
Frostbite,7, Mod,7
Frostbite,8, Mod,18
Frostbite,10, Mod,13
Frostbite,15, Mod,1
Full Contact,45, Mod,1
Full Contact,65, Mod,1
Full Contact,97, Mod,2
Full Contact,100, Mod,6
Full Contact,110, Mod,1
Full Contact,130, Mod,1
Full Contact,135, Mod,1
Full Contact,137, Mod,3
Full Contact,140, Mod,1
Full Contact,145, Mod,1
Full Contact,149, Mod,1
Full Contact,150, Mod,3
Full Contact,170, Mod,1
Full Contact,175, Mod,1
Full Contact,176, Mod,1
Full Contact,180, Mod,3
Full Contact,190, Mod,1
Full Contact,200, Mod,1
Full Contact,215, Mod,1
Full Contact,225, Mod,1
Full Contact,350, Mod,1
Funnel Clouds,10, Mod,43
Funnel Clouds,11, Mod,2
Funnel Clouds,12, Mod,1
Funnel Clouds,13, Mod,1
Funnel Clouds,14, Mod,1
Funnel Clouds,20, Mod,80
Furious Javelin,10, Mod,2
Furious Javelin,12, Mod,1
Furious Javelin,14, Mod,1
Furious Javelin,15, Mod,1
Furor,4, Mod,1
Fury,2, Mod,11
Fury,3, Mod,57
Fury,4, Mod,13
Fury,15, Mod,1
Gaia's Tragedy,1, Mod,1
Gaia's Tragedy,2, Mod,2
Gaia's Tragedy,3, Mod,34
Gaia's Tragedy,4, Mod,12
Gaia's Tragedy,5, Mod,9
Gaia's Tragedy,7, Mod,4
Gaia's Tragedy,10, Mod,6
Gaia's Tragedy,15, Mod,4
Gaia's Tragedy,25, Mod,1
Gaia's Tragedy,30, Mod,1
Gaia's Tragedy,39, Mod,1
Galvanized Blade,3, Mod,2
Galvanized Blade,10, Mod,6
Gambit Vauban Helmet,40, Arcane Helmet,1
Gambit Vauban Helmet,45, Arcane Helmet,2
Gambit Vauban Helmet,50, Arcane Helmet,4
Gambit Vauban Helmet,60, Arcane Helmet,1
Gambit Vauban Helmet,100, Arcane Helmet,1
Gambit Vauban Helmet,150, Arcane Helmet,1
Gauss Mag Helmet,30, Arcane Helmet,1
Gauss Mag Helmet,40, Arcane Helmet,1
Gauss Mag Helmet,50, Arcane Helmet,1
Gauss Mag Helmet,70, Arcane Helmet,1
Gauss Mag Helmet,150, Arcane Helmet,1
Gemini Cross,1, Mod,3
Gemini Cross,2, Mod,8
Ghost,2, Mod,5
Gilded Truth,10, Mod,2
Gilded Truth,15, Mod,1
Glacial Edge,4, Mod,2
Glacial Edge,10, Mod,10
Glaive Prime Blade,15, Blueprint,1
Glaive Prime Blade,20, Blueprint,4
Glaive Prime Blade,24, Blueprint,1
Glaive Prime Blade,25, Blueprint,8
Glaive Prime Blade,28, Blueprint,3
Glaive Prime Blade,29, Blueprint,6
Glaive Prime Blade,30, Blueprint,7
Glaive Prime Blade,32, Blueprint,1
Glaive Prime Blade,35, Blueprint,7
Glaive Prime Blade,39, Blueprint,2
Glaive Prime Blade,40, Blueprint,7
Glaive Prime Blade,44, Blueprint,2
Glaive Prime Blade,45, Blueprint,8
Glaive Prime Blade,48, Blueprint,2
Glaive Prime Blade,49, Blueprint,2
Glaive Prime Blade,50, Blueprint,6
Glaive Prime Blade,60, Blueprint,7
Glaive Prime Blade,68, Blueprint,2
Glaive Prime Blueprint,25, Blueprint,1
Glaive Prime Blueprint,100, Blueprint,9
Glaive Prime Blueprint,170, Blueprint,1
Glaive Prime Blueprint,175, Blueprint,1
Glaive Prime Blueprint,180, Blueprint,1
Glaive Prime Blueprint,200, Blueprint,1
Glaive Prime Blueprint,233, Blueprint,1
Glaive Prime Blueprint,239, Blueprint,2
Glaive Prime Blueprint,250, Blueprint,4
Glaive Prime Blueprint,266, Blueprint,1
Glaive Prime Blueprint,270, Blueprint,1
Glaive Prime Blueprint,280, Blueprint,1
Glaive Prime Blueprint,300, Blueprint,2
Glaive Prime Disc,10, Blueprint,2
Glaive Prime Disc,13, Blueprint,1
Glaive Prime Disc,14, Blueprint,1
Glaive Prime Disc,15, Blueprint,3
Glaive Prime Disc,17, Blueprint,3
Glaive Prime Disc,18, Blueprint,3
Glaive Prime Disc,20, Blueprint,19
Glaive Prime Disc,23, Blueprint,2
Glaive Prime Disc,25, Blueprint,14
Glaive Prime Disc,30, Blueprint,6
Glaive Prime Disc,39, Blueprint,1
Glaive Prime Set,275, Set,2
Glaive Prime Set,290, Set,1
Glaive Prime Set,299, Set,1
Glaive Prime Set,300, Set,6
Glaive Prime Set,320, Set,3
Glaive Prime Set,325, Set,1
Glaive Prime Set,330, Set,3
Glaive Prime Set,333, Set,1
Glaive Prime Set,335, Set,1
Glaive Prime Set,337, Set,1
Glaive Prime Set,340, Set,5
Glaive Prime Set,344, Set,2
Glaive Prime Set,345, Set,3
Glaive Prime Set,347, Set,2
Glaive Prime Set,349, Set,1
Glaive Prime Set,350, Set,14
Glaive Prime Set,355, Set,1
Glaive Prime Set,360, Set,2
Glaive Prime Set,370, Set,8
Glaive Prime Set,374, Set,1
Glaive Prime Set,375, Set,3
Glaive Prime Set,380, Set,5
Glaive Prime Set,389, Set,1
Glaive Prime Set,390, Set,1
Glaive Prime Set,399, Set,1
Glaive Prime Set,400, Set,1
Glaive Prime Set,500, Set,1
Gleaming Blight,8, Mod,1
Gleaming Blight,10, Mod,47
Gleaming Blight,12, Mod,1
Gleaming Blight,13, Mod,1
Gleaming Blight,15, Mod,1
Gleaming Blight,20, Mod,81
Gleaming Talon,7, Mod,1
Gleaming Talon,10, Mod,7
Gleaming Talon,12, Mod,1
Gleaming Talon,14, Mod,2
Gleaming Talon,15, Mod,5
Gleaming Talon,18, Mod,2
Gleaming Talon,20, Mod,3
Gleaming Talon,40, Mod,1
Gnashing Payara,2, Mod,1
Gnashing Payara,3, Mod,6
Gnashing Payara,4, Mod,6
Gnashing Payara,5, Mod,7
Gnashing Payara,10, Mod,2
Gnashing Payara,25, Mod,1
Gorgon Frenzy,10, Mod,1
Greedy Pull,10, Mod,6
Greedy Pull,11, Mod,1
Greedy Pull,12, Mod,4
Greedy Pull,14, Mod,1
Grim Fury,2, Mod,1
Guardian,1, Mod,135
Guardian,5, Mod,5
Guardian,10, Mod,1
Guided Ordinance,5, Mod,1
Guided Ordinance,10, Mod,6
Guided Ordinance,15, Mod,5
Gun Glide,12, Mod,1000
Gunslinger,4, Mod,2
Gunslinger,5, Mod,2
Gunslinger,8, Mod,4
Hall of Malevolence,9, Mod,8
Hall of Malevolence,10, Mod,5
Hall of Malevolence,12, Mod,3
Hall of Malevolence,15, Mod,2
Hallowed Eruption,10, Mod,3
Hallowed Eruption,11, Mod,1
Hallowed Eruption,12, Mod,2
Hallowed Eruption,14, Mod,2
Hallowed Eruption,15, Mod,1
Hallowed Eruption,20, Mod,1
Hallowed Reckoning,10, Mod,2
Hallowed Reckoning,11, Mod,1
Hallowed Reckoning,12, Mod,2
Hallowed Reckoning,13, Mod,1
Hallowed Reckoning,14, Mod,1
Hallowed Reckoning,15, Mod,1
Hallowed Reckoning,20, Mod,1
Hammer Shot,2, Mod,1
Hammer Shot,9, Mod,1
Hammer Shot,10, Mod,10
Hammer Shot,14, Mod,2
Hammer Shot,15, Mod,12
Hammer Shot,17, Mod,4
Hammer Shot,18, Mod,3
Hammer Shot,19, Mod,2
Hammer Shot,20, Mod,21
Hammer Shot,25, Mod,7
Hammer Shot,28, Mod,2
Hammer Shot,29, Mod,1
Hammer Shot,30, Mod,6
Hammer Shot,35, Mod,1
Hammer Shot,75, Mod,1
Handspring,2, Mod,1
Handspring,3, Mod,1
Handspring,5, Mod,4
Handspring,7, Mod,5
Handspring,8, Mod,3
Handspring,10, Mod,2
Haven,12, Mod,2
Haven,15, Mod,1
Hawk Eye,2, Mod,1
Hawk Eye,4, Mod,1
Hawk Eye,5, Mod,9
Hawk Eye,8, Mod,9
Hawk Eye,10, Mod,6
Hawk Eye,20, Mod,1
Health Conversion,50, Mod,1
Health Conversion,55, Mod,1
Health Conversion,60, Mod,3
Health Conversion,64, Mod,1
Health Conversion,65, Mod,2
Health Conversion,69, Mod,2
Health Conversion,70, Mod,5
Health Conversion,170, Mod,1
Heartseeker,12, Mod,1000
Heated Charge,2, Mod,1
Heated Charge,3, Mod,42
Heated Charge,15, Mod,1
Heavy Caliber,15, Mod,7
Heavy Caliber,16, Mod,1
Heavy Caliber,17, Mod,1
Heavy Caliber,18, Mod,5
Heavy Caliber,19, Mod,10
Heavy Caliber,20, Mod,59
Heavy Caliber,22, Mod,6
Heavy Caliber,23, Mod,2
Heavy Caliber,24, Mod,10
Heavy Caliber,25, Mod,42
Heavy Caliber,27, Mod,1
Heavy Caliber,28, Mod,1
Heavy Caliber,30, Mod,13
Heavy Caliber,35, Mod,1
Heavy Caliber,40, Mod,1
Heavy Caliber,85, Mod,1
Heavy Caliber,100, Mod,3
Heavy Caliber,115, Mod,1
Heavy Caliber,150, Mod,4
Heavy Caliber,160, Mod,1
Heavy Caliber,170, Mod,1
Heavy Caliber,175, Mod,1
Heavy Caliber,180, Mod,2
Heavy Caliber,190, Mod,1
Heavy Caliber,195, Mod,1
Heavy Caliber,200, Mod,6
Heavy Caliber,205, Mod,1
Heavy Caliber,215, Mod,1
Heavy Caliber,230, Mod,2
Heavy Caliber,250, Mod,3
Heavy Caliber,258, Mod,1
Heavy Caliber,260, Mod,1
Heavy Caliber,265, Mod,1
Heavy Caliber,270, Mod,2
Heavy Caliber,275, Mod,2
Heavy Caliber,300, Mod,5
Heavy Caliber,320, Mod,2
Heavy Caliber,325, Mod,1
Heavy Caliber,330, Mod,2
Heavy Caliber,340, Mod,3
